Sequence Number,Time (seconds),Temperature (°C)
13408,111:44:00,23.4375
13409,111:44:30,23.4375
13410,111:45:00,23.5
13411,111:45:30,23.5
13412,111:46:00,23.4375
13413,111:46:30,23.4375
13414,111:47:00,23.4375
13415,111:47:30,23.4375
13416,111:48:00,23.4375
13417,111:48:30,23.4375
13418,111:49:00,23.4375
13419,111:49:30,23.5
13420,111:50:00,23.4375
13421,111:50:30,23.5
13422,111:51:00,23.4375
13423,111:51:30,23.4375
13424,111:52:00,23.4375
13425,111:52:30,23.5
13426,111:53:00,23.5
13427,111:53:30,23.5
13428,111:54:00,23.4375
13429,111:54:30,23.5
13430,111:55:00,23.5
13431,111:55:30,23.5
13432,111:56:00,23.5
13433,111:56:30,23.5
13434,111:57:00,23.5
13435,111:57:30,23.5
13436,111:58:00,23.5
13437,111:58:30,23.5
13438,111:59:00,23.5
13439,111:59:30,23.5625
13440,112:00:00,23.5
13441,112:00:30,23.5
13442,112:01:00,23.5
13443,112:01:30,23.5
13444,112:02:00,23.5
13445,112:02:30,23.5
13446,112:03:00,23.5
13447,112:03:30,23.5625
13448,112:04:00,23.5
13449,112:04:30,23.5
13450,112:05:00,23.5625
13451,112:05:30,23.5
13452,112:06:00,23.5
13453,112:06:30,23.5625
13454,112:07:00,23.5
13455,112:07:30,23.5
13456,112:08:00,23.5
13457,112:08:30,23.5
13458,112:09:00,23.5
13459,112:09:30,23.5
13460,112:10:00,23.5
13461,112:10:30,23.5
13462,112:11:00,23.5
13463,112:11:30,23.5
13464,112:12:00,23.5
13465,112:12:30,23.5
13466,112:13:00,23.5
13467,112:13:30,23.5
13468,112:14:00,23.5625
13469,112:14:30,23.5
13470,112:15:00,23.5
13471,112:15:30,23.3125
13472,112:16:00,22.9375
13473,112:16:30,22.75
13474,112:17:00,22.8125
13475,112:17:30,22.875
13476,112:18:00,22.875
13477,112:18:30,22.9375
13478,112:19:00,22.9375
13479,112:19:30,22.9375
13480,112:20:00,23.0
13481,112:20:30,23.0
13482,112:21:00,23.0
13483,112:21:30,23.0
13484,112:22:00,23.0
13485,112:22:30,23.0625
13486,112:23:00,23.0625
13487,112:23:30,23.125
13488,112:24:00,23.1875
13489,112:24:30,23.25
13490,112:25:00,23.25
13491,112:25:30,23.25
13492,112:26:00,23.3125
13493,112:26:30,23.3125
13494,112:27:00,23.25
13495,112:27:30,23.3125
13496,112:28:00,23.25
13497,112:28:30,23.3125
13498,112:29:00,23.3125
13499,112:29:30,23.3125
13500,112:30:00,23.3125
13501,112:30:30,23.3125
13502,112:31:00,23.3125
13503,112:31:30,23.25
13504,112:32:00,23.25
13505,112:32:30,23.25
13506,112:33:00,23.3125
13507,112:33:30,23.3125
13508,112:34:00,23.3125
13509,112:34:30,23.3125
13510,112:35:00,23.3125
13511,112:35:30,23.25
13512,112:36:00,23.25
13513,112:36:30,23.25
13514,112:37:00,23.25
13515,112:37:30,23.25
13516,112:38:00,23.25
13517,112:38:30,23.25
13518,112:39:00,23.25
13519,112:39:30,23.25
13520,112:40:00,23.25
13521,112:40:30,23.25
13522,112:41:00,23.25
13523,112:41:30,23.25
13524,112:42:00,23.25
13525,112:42:30,23.25
13526,112:43:00,23.25
13527,112:43:30,23.3125
13528,112:44:00,23.25
13529,112:44:30,23.25
13530,112:45:00,23.25
13531,112:45:30,23.1875
13532,112:46:00,23.125
13533,112:46:30,23.0
13534,112:47:00,22.9375
13535,112:47:30,22.875
13536,112:48:00,22.9375
13537,112:48:30,22.9375
13538,112:49:00,22.9375
13539,112:49:30,23.0
13540,112:50:00,23.0
13541,112:50:30,23.0
13542,112:51:00,23.0625
13543,112:51:30,23.0
13544,112:52:00,23.0
13545,112:52:30,23.0625
13546,112:53:00,23.0
13547,112:53:30,23.0625
13548,112:54:00,23.0625
13549,112:54:30,23.0625
13550,112:55:00,23.0625
13551,112:55:30,23.0625
13552,112:56:00,23.0625
13553,112:56:30,23.0
13554,112:57:00,23.0
13555,112:57:30,23.0625
13556,112:58:00,23.0
13557,112:58:30,23.0
13558,112:59:00,22.8125
13559,112:59:30,22.5625
13560,113:00:00,22.5625
13561,113:00:30,22.5625
13562,113:01:00,22.625
13563,113:01:30,22.625
13564,113:02:00,22.6875
13565,113:02:30,22.6875
13566,113:03:00,22.6875
13567,113:03:30,22.6875
13568,113:04:00,22.6875
13569,113:04:30,22.6875
13570,113:05:00,22.75
13571,113:05:30,22.6875
13572,113:06:00,22.75
13573,113:06:30,22.75
13574,113:07:00,22.75
13575,113:07:30,22.75
13576,113:08:00,22.8125
13577,113:08:30,22.8125
13578,113:09:00,22.875
13579,113:09:30,22.875
13580,113:10:00,22.875
13581,113:10:30,22.9375
13582,113:11:00,22.9375
13583,113:11:30,22.9375
13584,113:12:00,22.9375
13585,113:12:30,22.9375
13586,113:13:00,22.875
13587,113:13:30,22.9375
13588,113:14:00,22.9375
13589,113:14:30,22.9375
13590,113:15:00,22.9375
13591,113:15:30,22.9375
13592,113:16:00,22.9375
13593,113:16:30,22.875
13594,113:17:00,22.9375
13595,113:17:30,22.9375
13596,113:18:00,22.9375
13597,113:18:30,22.9375
13598,113:19:00,22.9375
13599,113:19:30,22.9375
13600,113:20:00,22.875
13601,113:20:30,22.875
13602,113:21:00,22.9375
13603,113:21:30,22.9375
13604,113:22:00,22.875
13605,113:22:30,22.9375
13606,113:23:00,22.9375
13607,113:23:30,22.9375
13608,113:24:00,22.875
13609,113:24:30,22.875
13610,113:25:00,22.9375
13611,113:25:30,22.875
13612,113:26:00,22.875
13613,113:26:30,22.8125
13614,113:27:00,22.875
13615,113:27:30,22.875
13616,113:28:00,22.875
13617,113:28:30,22.875
13618,113:29:00,22.8125
13619,113:29:30,22.875
13620,113:30:00,22.875
13621,113:30:30,22.875
13622,113:31:00,22.9375
13623,113:31:30,22.9375
13624,113:32:00,22.9375
13625,113:32:30,22.9375
13626,113:33:00,22.8125
13627,113:33:30,22.9375
13628,113:34:00,22.9375
13629,113:34:30,22.875
13630,113:35:00,22.875
13631,113:35:30,22.9375
13632,113:36:00,22.8125
13633,113:36:30,22.8125
13634,113:37:00,22.75
13635,113:37:30,22.75
13636,113:38:00,22.75
13637,113:38:30,22.75
13638,113:39:00,22.75
13639,113:39:30,22.75
13640,113:40:00,22.8125
13641,113:40:30,22.8125
13642,113:41:00,22.8125
13643,113:41:30,22.75
13644,113:42:00,22.8125
13645,113:42:30,22.8125
13646,113:43:00,22.8125
13647,113:43:30,22.8125
13648,113:44:00,22.8125
13649,113:44:30,22.875
13650,113:45:00,22.8125
13651,113:45:30,22.8125
13652,113:46:00,22.5625
13653,113:46:30,22.375
13654,113:47:00,22.375
13655,113:47:30,22.4375
13656,113:48:00,22.4375
13657,113:48:30,22.4375
13658,113:49:00,22.5
13659,113:49:30,22.5
13660,113:50:00,22.4375
13661,113:50:30,22.5
13662,113:51:00,22.5
13663,113:51:30,22.5
13664,113:52:00,22.5
13665,113:52:30,22.5
13666,113:53:00,22.5
13667,113:53:30,22.5
13668,113:54:00,22.5
13669,113:54:30,22.5625
13670,113:55:00,22.625
13671,113:55:30,22.625
13672,113:56:00,22.6875
13673,113:56:30,22.6875
13674,113:57:00,22.6875
13675,113:57:30,22.625
13676,113:58:00,22.6875
13677,113:58:30,22.625
13678,113:59:00,22.6875
13679,113:59:30,22.6875
13680,114:00:00,22.6875
13681,114:00:30,22.6875
13682,114:01:00,22.6875
13683,114:01:30,22.6875
13684,114:02:00,22.6875
13685,114:02:30,22.6875
13686,114:03:00,22.6875
13687,114:03:30,22.6875
13688,114:04:00,22.6875
13689,114:04:30,22.625
13690,114:05:00,22.625
13691,114:05:30,22.625
13692,114:06:00,22.625
13693,114:06:30,22.6875
13694,114:07:00,22.625
13695,114:07:30,22.625
13696,114:08:00,22.625
13697,114:08:30,22.625
13698,114:09:00,22.625
13699,114:09:30,22.5625
13700,114:10:00,22.625
13701,114:10:30,22.625
13702,114:11:00,22.625
13703,114:11:30,22.6875
13704,114:12:00,22.625
13705,114:12:30,22.625
13706,114:13:00,22.625
13707,114:13:30,22.625
13708,114:14:00,22.625
13709,114:14:30,22.625
13710,114:15:00,22.6875
13711,114:15:30,22.625
13712,114:16:00,22.6875
13713,114:16:30,22.625
13714,114:17:00,22.6875
13715,114:17:30,22.625
13716,114:18:00,22.625
13717,114:18:30,22.5
13718,114:19:00,22.5
13719,114:19:30,22.375
13720,114:20:00,22.6875
13721,114:20:30,24.875
13722,114:21:00,23.375
13723,114:21:30,24.75
13724,114:22:00,25.125
13725,114:22:30,25.6875
13726,114:23:00,33.5
13727,114:23:30,37.0
13728,114:24:00,38.4375
13729,114:24:30,39.25
13730,114:25:00,39.8125
13731,114:25:30,39.9375
13732,114:26:00,40.0625
13733,114:26:30,40.25
13734,114:27:00,40.3125
13735,114:27:30,40.375
13736,114:28:00,40.375
13737,114:28:30,40.4375
13738,114:29:00,40.25
13739,114:29:30,40.125
13740,114:30:00,40.125
13741,114:30:30,40.125
13742,114:31:00,40.125
13743,114:31:30,40.1875
13744,114:32:00,40.125
13745,114:32:30,40.0
13746,114:33:00,39.8125
13747,114:33:30,39.6875
13748,114:34:00,39.75
13749,114:34:30,39.6875
13750,114:35:00,39.75
13751,114:35:30,39.625
13752,114:36:00,39.6875
13753,114:36:30,39.6875
13754,114:37:00,39.5
13755,114:37:30,39.375
13756,114:38:00,39.25
13757,114:38:30,39.25
13758,114:39:00,39.25
13759,114:39:30,39.25
13760,114:40:00,39.1875
13761,114:40:30,39.1875
13762,114:41:00,38.9375
13763,114:41:30,38.875
13764,114:42:00,38.8125
13765,114:42:30,38.75
13766,114:43:00,38.75
13767,114:43:30,38.6875
13768,114:44:00,38.625
13769,114:44:30,38.625
13770,114:45:00,38.625
13771,114:45:30,38.6875
13772,114:46:00,38.4375
13773,114:46:30,38.25
13774,114:47:00,38.125
13775,114:47:30,38.125
13776,114:48:00,38.1875
13777,114:48:30,38.1875
13778,114:49:00,38.1875
13779,114:49:30,38.1875
13780,114:50:00,38.1875
13781,114:50:30,38.1875
13782,114:51:00,37.5625
13783,114:51:30,31.375
13784,114:52:00,28.375
13785,114:52:30,27.1875
13786,114:53:00,26.6875
13787,114:53:30,26.4375
13788,114:54:00,26.25
13789,114:54:30,26.1875
13790,114:55:00,26.125
13791,114:55:30,26.0625
13792,114:56:00,26.0625
13793,114:56:30,26.0625
13794,114:57:00,26.0625
13795,114:57:30,25.9375
13796,114:58:00,25.9375
13797,114:58:30,25.9375
13798,114:59:00,25.9375
13799,114:59:30,25.9375
13800,115:00:00,25.9375
13801,115:00:30,25.875
13802,115:01:00,25.9375
13803,115:01:30,25.875
13804,115:02:00,25.875
13805,115:02:30,25.875
13806,115:03:00,25.875
13807,115:03:30,25.875
13808,115:04:00,25.8125
13809,115:04:30,25.875
13810,115:05:00,25.8125
13811,115:05:30,25.8125
13812,115:06:00,25.8125
13813,115:06:30,25.8125
13814,115:07:00,25.8125
13815,115:07:30,25.8125
13816,115:08:00,25.75
13817,115:08:30,25.75
13818,115:09:00,25.75
13819,115:09:30,25.75
13820,115:10:00,25.6875
13821,115:10:30,25.75
13822,115:11:00,25.75
13823,115:11:30,25.6875
13824,115:12:00,25.75
13825,115:12:30,25.6875
13826,115:13:00,25.75
13827,115:13:30,25.6875
13828,115:14:00,25.6875
13829,115:14:30,25.6875
13830,115:15:00,25.6875
13831,115:15:30,25.6875
13832,115:16:00,25.6875
13833,115:16:30,25.6875
13834,115:17:00,25.625
13835,115:17:30,25.625
13836,115:18:00,25.5625
13837,115:18:30,25.625
13838,115:19:00,25.625
13839,115:19:30,25.5625
13840,115:20:00,25.625
13841,115:20:30,25.5625
13842,115:21:00,25.5625
13843,115:21:30,25.5625
13844,115:22:00,25.5625
13845,115:22:30,25.5625
13846,115:23:00,25.5625
13847,115:23:30,25.5625
13848,115:24:00,25.5625
13849,115:24:30,25.5
13850,115:25:00,25.5625
13851,115:25:30,25.5
13852,115:26:00,25.5625
13853,115:26:30,25.5
13854,115:27:00,25.5
13855,115:27:30,25.5625
13856,115:28:00,25.5
13857,115:28:30,25.4375
13858,115:29:00,25.4375
13859,115:29:30,25.375
13860,115:30:00,25.25
13861,115:30:30,25.1875
13862,115:31:00,25.125
13863,115:31:30,25.125
13864,115:32:00,25.0625
13865,115:32:30,24.9375
13866,115:33:00,24.875
13867,115:33:30,24.875
13868,115:34:00,24.875
13869,115:34:30,24.8125
13870,115:35:00,24.8125
13871,115:35:30,24.8125
13872,115:36:00,24.75
13873,115:36:30,24.75
13874,115:37:00,24.75
13875,115:37:30,24.75
13876,115:38:00,24.75
13877,115:38:30,24.6875
13878,115:39:00,24.6875
13879,115:39:30,24.75
13880,115:40:00,24.75
13881,115:40:30,24.75
13882,115:41:00,24.75
13883,115:41:30,24.75
13884,115:42:00,24.75
13885,115:42:30,24.75
13886,115:43:00,24.75
13887,115:43:30,24.6875
13888,115:44:00,24.75
13889,115:44:30,24.75
13890,115:45:00,24.6875
13891,115:45:30,24.75
13892,115:46:00,24.6875
13893,115:46:30,24.75
13894,115:47:00,24.6875
13895,115:47:30,24.6875
13896,115:48:00,24.6875
13897,115:48:30,24.6875
13898,115:49:00,24.6875
13899,115:49:30,24.6875
13900,115:50:00,24.6875
13901,115:50:30,24.6875
13902,115:51:00,24.6875
13903,115:51:30,24.6875
13904,115:52:00,24.625
13905,115:52:30,24.625
13906,115:53:00,24.625
13907,115:53:30,24.6875
13908,115:54:00,24.625
13909,115:54:30,24.625
13910,115:55:00,24.625
13911,115:55:30,24.625
13912,115:56:00,24.625
13913,115:56:30,24.625
13914,115:57:00,24.625
13915,115:57:30,24.5625
13916,115:58:00,24.625
13917,115:58:30,24.625
13918,115:59:00,24.625
13919,115:59:30,24.5625
13920,116:00:00,24.5
13921,116:00:30,24.5625
13922,116:01:00,24.5625
13923,116:01:30,24.5
13924,116:02:00,24.5625
13925,116:02:30,24.5625
13926,116:03:00,24.5
13927,116:03:30,24.5625
13928,116:04:00,24.5625
13929,116:04:30,24.5625
13930,116:05:00,24.5625
13931,116:05:30,24.5
13932,116:06:00,24.5
13933,116:06:30,24.5
13934,116:07:00,24.5
13935,116:07:30,24.4375
13936,116:08:00,24.4375
13937,116:08:30,24.5
13938,116:09:00,24.4375
13939,116:09:30,24.4375
13940,116:10:00,24.5
13941,116:10:30,24.4375
13942,116:11:00,24.375
13943,116:11:30,24.4375
13944,116:12:00,24.375
13945,116:12:30,24.4375
13946,116:13:00,24.375
13947,116:13:30,24.4375
13948,116:14:00,24.375
13949,116:14:30,24.4375
13950,116:15:00,24.4375
13951,116:15:30,24.375
13952,116:16:00,24.4375
13953,116:16:30,24.375
13954,116:17:00,24.375
13955,116:17:30,24.375
13956,116:18:00,24.375
13957,116:18:30,24.3125
13958,116:19:00,24.375
13959,116:19:30,24.375
13960,116:20:00,24.375
13961,116:20:30,24.375
13962,116:21:00,24.3125
13963,116:21:30,24.3125
13964,116:22:00,24.3125
13965,116:22:30,24.25
13966,116:23:00,24.25
13967,116:23:30,24.25
13968,116:24:00,24.25
13969,116:24:30,24.25
13970,116:25:00,24.25
13971,116:25:30,24.1875
13972,116:26:00,24.25
13973,116:26:30,24.1875
13974,116:27:00,24.1875
13975,116:27:30,24.1875
13976,116:28:00,24.1875
13977,116:28:30,24.125
13978,116:29:00,24.1875
13979,116:29:30,24.1875
13980,116:30:00,24.1875
13981,116:30:30,24.25
13982,116:31:00,24.25
13983,116:31:30,24.1875
13984,116:32:00,24.1875
13985,116:32:30,24.1875
13986,116:33:00,24.125
13987,116:33:30,24.1875
13988,116:34:00,24.25
13989,116:34:30,24.1875
13990,116:35:00,24.125
13991,116:35:30,24.1875
13992,116:36:00,24.125
13993,116:36:30,24.125
13994,116:37:00,24.125
13995,116:37:30,24.1875
13996,116:38:00,24.1875
13997,116:38:30,24.1875
13998,116:39:00,24.125
13999,116:39:30,24.125
14000,116:40:00,24.125
14001,116:40:30,24.125
14002,116:41:00,24.1875
14003,116:41:30,24.125
14004,116:42:00,24.125
14005,116:42:30,24.125
14006,116:43:00,24.125
14007,116:43:30,24.125
14008,116:44:00,24.125
14009,116:44:30,24.125
14010,116:45:00,24.125
14011,116:45:30,24.0625
14012,116:46:00,24.125
14013,116:46:30,24.125
14014,116:47:00,24.125
14015,116:47:30,24.125
14016,116:48:00,24.125
14017,116:48:30,24.125
14018,116:49:00,24.0625
14019,116:49:30,24.0625
14020,116:50:00,24.0625
14021,116:50:30,24.125
14022,116:51:00,24.0625
14023,116:51:30,24.125
14024,116:52:00,24.0625
14025,116:52:30,24.125
14026,116:53:00,24.0625
14027,116:53:30,24.0625
14028,116:54:00,24.0625
14029,116:54:30,24.0625
14030,116:55:00,24.0625
14031,116:55:30,24.0625
14032,116:56:00,24.0625
14033,116:56:30,24.0
14034,116:57:00,24.0625
14035,116:57:30,24.0
14036,116:58:00,24.0
14037,116:58:30,24.0625
14038,116:59:00,24.0625
14039,116:59:30,24.0625
14040,117:00:00,24.0625
14041,117:00:30,24.0625
14042,117:01:00,24.0
14043,117:01:30,24.0625
14044,117:02:00,24.0625
14045,117:02:30,24.0625
14046,117:03:00,24.0625
14047,117:03:30,24.0
14048,117:04:00,24.0
14049,117:04:30,24.0
14050,117:05:00,24.0
14051,117:05:30,24.0
14052,117:06:00,24.0
14053,117:06:30,24.0625
14054,117:07:00,24.0625
14055,117:07:30,24.0625
14056,117:08:00,24.0625
14057,117:08:30,24.0
14058,117:09:00,24.0625
14059,117:09:30,24.0
14060,117:10:00,24.0
14061,117:10:30,24.0
14062,117:11:00,24.0
14063,117:11:30,24.0625
14064,117:12:00,24.0625
14065,117:12:30,24.0
14066,117:13:00,24.0625
14067,117:13:30,24.0
14068,117:14:00,24.0625
14069,117:14:30,24.0
14070,117:15:00,24.0
14071,117:15:30,24.0
14072,117:16:00,24.0
14073,117:16:30,24.0
14074,117:17:00,24.0
14075,117:17:30,24.0
14076,117:18:00,24.0
14077,117:18:30,23.9375
14078,117:19:00,24.0
14079,117:19:30,24.0
14080,117:20:00,24.0
14081,117:20:30,24.0
14082,117:21:00,24.0
14083,117:21:30,24.0
14084,117:22:00,23.9375
14085,117:22:30,23.9375
14086,117:23:00,24.0
14087,117:23:30,24.0
14088,117:24:00,24.0
14089,117:24:30,24.0
14090,117:25:00,24.0
14091,117:25:30,23.9375
14092,117:26:00,23.9375
14093,117:26:30,23.9375
14094,117:27:00,24.0
14095,117:27:30,23.9375
14096,117:28:00,23.875
14097,117:28:30,23.9375
14098,117:29:00,23.9375
14099,117:29:30,23.875
14100,117:30:00,23.9375
14101,117:30:30,23.875
14102,117:31:00,23.9375
14103,117:31:30,23.875
14104,117:32:00,23.875
14105,117:32:30,23.875
14106,117:33:00,23.875
14107,117:33:30,23.9375
14108,117:34:00,23.875
14109,117:34:30,23.9375
14110,117:35:00,23.9375
14111,117:35:30,23.9375
14112,117:36:00,23.9375
14113,117:36:30,23.9375
14114,117:37:00,23.9375
14115,117:37:30,23.875
14116,117:38:00,23.875
14117,117:38:30,23.875
14118,117:39:00,23.6875
14119,117:39:30,23.625
14120,117:40:00,23.5625
14121,117:40:30,23.5625
14122,117:41:00,23.625
14123,117:41:30,23.625
14124,117:42:00,23.6875
14125,117:42:30,23.625
14126,117:43:00,23.625
14127,117:43:30,23.625
14128,117:44:00,23.625
14129,117:44:30,23.625
14130,117:45:00,23.5625
14131,117:45:30,23.625
14132,117:46:00,23.625
14133,117:46:30,23.6875
14134,117:47:00,23.6875
14135,117:47:30,23.6875
14136,117:48:00,23.6875
14137,117:48:30,23.6875
14138,117:49:00,23.6875
14139,117:49:30,23.6875
14140,117:50:00,23.6875
14141,117:50:30,23.6875
14142,117:51:00,23.6875
14143,117:51:30,23.6875
14144,117:52:00,23.6875
14145,117:52:30,23.6875
14146,117:53:00,23.6875
14147,117:53:30,23.6875
14148,117:54:00,23.6875
14149,117:54:30,23.75
14150,117:55:00,23.6875
14151,117:55:30,23.6875
14152,117:56:00,23.6875
14153,117:56:30,23.75
14154,117:57:00,23.6875
14155,117:57:30,23.6875
14156,117:58:00,23.6875
14157,117:58:30,23.6875
14158,117:59:00,23.625
14159,117:59:30,23.6875
14160,118:00:00,23.6875
14161,118:00:30,23.6875
14162,118:01:00,23.6875
14163,118:01:30,23.6875
14164,118:02:00,23.75
14165,118:02:30,23.6875
14166,118:03:00,23.6875
14167,118:03:30,23.6875
14168,118:04:00,23.6875
14169,118:04:30,23.625
14170,118:05:00,23.6875
14171,118:05:30,23.6875
14172,118:06:00,23.6875
14173,118:06:30,23.6875
14174,118:07:00,23.6875
14175,118:07:30,23.6875
14176,118:08:00,23.625
14177,118:08:30,23.6875
14178,118:09:00,23.625
14179,118:09:30,23.6875
14180,118:10:00,23.6875
14181,118:10:30,23.6875
14182,118:11:00,23.6875
14183,118:11:30,23.6875
14184,118:12:00,23.6875
14185,118:12:30,23.625
14186,118:13:00,23.6875
14187,118:13:30,23.6875
14188,118:14:00,23.625
14189,118:14:30,23.6875
14190,118:15:00,23.6875
14191,118:15:30,23.6875
14192,118:16:00,23.6875
14193,118:16:30,23.625
14194,118:17:00,23.6875
14195,118:17:30,23.6875
14196,118:18:00,23.6875
14197,118:18:30,23.6875
14198,118:19:00,23.6875
14199,118:19:30,23.6875
14200,118:20:00,23.625
14201,118:20:30,23.6875
14202,118:21:00,23.625
14203,118:21:30,23.6875
14204,118:22:00,23.625
14205,118:22:30,23.6875
14206,118:23:00,23.625
14207,118:23:30,23.625
14208,118:24:00,23.625
14209,118:24:30,23.6875
14210,118:25:00,23.6875
14211,118:25:30,23.625
14212,118:26:00,23.5
14213,118:26:30,23.3125
14214,118:27:00,23.3125
14215,118:27:30,23.3125
14216,118:28:00,23.3125
14217,118:28:30,23.375
14218,118:29:00,23.375
14219,118:29:30,23.375
14220,118:30:00,23.3125
14221,118:30:30,23.3125
14222,118:31:00,23.375
14223,118:31:30,23.3125
14224,118:32:00,23.375
14225,118:32:30,23.375
14226,118:33:00,23.375
14227,118:33:30,23.4375
14228,118:34:00,23.4375
14229,118:34:30,23.4375
14230,118:35:00,23.4375
14231,118:35:30,23.4375
14232,118:36:00,23.4375
14233,118:36:30,23.5
14234,118:37:00,23.4375
14235,118:37:30,23.4375
14236,118:38:00,23.4375
14237,118:38:30,23.5
14238,118:39:00,23.5
14239,118:39:30,23.5
14240,118:40:00,23.5
14241,118:40:30,23.5
14242,118:41:00,23.4375
14243,118:41:30,23.5
14244,118:42:00,23.5
14245,118:42:30,23.5
14246,118:43:00,23.5
14247,118:43:30,23.4375
14248,118:44:00,23.5625
14249,118:44:30,23.5
14250,118:45:00,23.5
14251,118:45:30,23.4375
14252,118:46:00,23.5
14253,118:46:30,23.5
14254,118:47:00,23.5
14255,118:47:30,23.5
14256,118:48:00,23.4375
14257,118:48:30,23.5
14258,118:49:00,23.5
14259,118:49:30,23.5
14260,118:50:00,23.5625
14261,118:50:30,23.5
14262,118:51:00,23.5
14263,118:51:30,23.5625
14264,118:52:00,23.5
14265,118:52:30,23.5625
14266,118:53:00,23.5
14267,118:53:30,23.5
14268,118:54:00,23.5625
14269,118:54:30,23.5
14270,118:55:00,23.5
14271,118:55:30,23.5625
14272,118:56:00,23.5
14273,118:56:30,23.4375
14274,118:57:00,23.5
14275,118:57:30,23.5
14276,118:58:00,23.5
14277,118:58:30,23.5
14278,118:59:00,23.5
14279,118:59:30,23.5
14280,119:00:00,23.5
14281,119:00:30,23.5
14282,119:01:00,23.5
14283,119:01:30,23.5
14284,119:02:00,23.5
14285,119:02:30,23.5
14286,119:03:00,23.5
14287,119:03:30,23.5
14288,119:04:00,23.5625
14289,119:04:30,23.5
14290,119:05:00,23.5
14291,119:05:30,23.5
14292,119:06:00,23.5
14293,119:06:30,23.5
14294,119:07:00,23.5625
14295,119:07:30,23.5
14296,119:08:00,23.5
14297,119:08:30,23.5
14298,119:09:00,23.4375
14299,119:09:30,23.5
14300,119:10:00,23.5
14301,119:10:30,23.5625
14302,119:11:00,23.5
14303,119:11:30,23.5625
14304,119:12:00,23.5
14305,119:12:30,23.5
14306,119:13:00,23.5
14307,119:13:30,23.5
14308,119:14:00,23.5
14309,119:14:30,23.5
14310,119:15:00,23.5625
14311,119:15:30,23.5
14312,119:16:00,23.5
14313,119:16:30,23.5
14314,119:17:00,23.5
14315,119:17:30,23.5625
14316,119:18:00,23.5
14317,119:18:30,23.5
14318,119:19:00,23.5625
14319,119:19:30,23.5625
14320,119:20:00,23.5
14321,119:20:30,23.5625
14322,119:21:00,23.5
14323,119:21:30,23.5625
14324,119:22:00,23.5625
14325,119:22:30,23.5
14326,119:23:00,23.5
14327,119:23:30,23.5
